Name,Model,Company,Year,Fuel Type,KM Driven,Transmission Type,Price,Location
Maruti Ciaz SIGMA 1.5 SHVS MT  PETROL,Ciaz SIGMA 1.5 SHVS MT  PETROL,Maruti,2021,Petrol,"16,909",Manual,₹7.63 Lakh,Mumbai
Tata ALTROZ XZ PETROL,ALTROZ XZ PETROL,Tata,2020,Petrol,"23,825",Manual,₹6.93 Lakh,Mumbai
Mahindra TUV300 T6 PLUS,TUV300 T6 PLUS,Mahindra,2018,Diesel,"45,368",Manual,₹6.41 Lakh,Mumbai
Tata TIGOR XE PETROL,TIGOR XE PETROL,Tata,2021,Petrol,"52,153",Manual,₹5.17 Lakh,Mumbai
Hyundai Creta E PLUS 1.6 PETROL,Creta E PLUS 1.6 PETROL,Hyundai,2017,Petrol,"51,559",Manual,₹7.63 Lakh,Mumbai
Hyundai Creta E PLUS 1.6 PETROL,Creta E PLUS 1.6 PETROL,Hyundai,2017,Petrol,"37,417",Manual,₹7.33 Lakh,Mumbai
Volkswagen Polo COMFORTLINE 1.2L,Polo COMFORTLINE 1.2L,Volkswagen,2014,Petrol,"96,926",Manual,₹3.38 Lakh,Mumbai
Hyundai Verna 1.6 VTVT SX O,Verna 1.6 VTVT SX O,Hyundai,2019,Petrol,"92,561",Manual,₹9.12 Lakh,Mumbai
Honda City 1.5L I-VTEC VX,City 1.5L I-VTEC VX,Honda,2014,Petrol,"74,005",Manual,₹5.17 Lakh,Mumbai
Maruti XL6 ALPHA AT,XL6 ALPHA AT,Maruti,2022,Petrol,"24,494",Automatic,₹12.13 Lakh,Mumbai
Maruti Swift Dzire VXI,Swift Dzire VXI,Maruti,2014,Petrol,"42,022",Manual,₹3.90 Lakh,Mumbai
Maruti Baleno ALPHA DIESEL 1.3,Baleno ALPHA DIESEL 1.3,Maruti,2015,Diesel,"59,958",Manual,₹5.46 Lakh,Mumbai
MG HECTOR SHARP 1.5 DCT PETROL,HECTOR SHARP 1.5 DCT PETROL,MG,2019,Petrol,"19,795",Automatic,₹13.21 Lakh,Mumbai
Maruti Baleno DELTA CVT PETROL 1.2,Baleno DELTA CVT PETROL 1.2,Maruti,2018,Petrol,"33,974",Automatic,₹5.81 Lakh,Mumbai
Tata Tiago XZA PLUS PETROL,Tiago XZA PLUS PETROL,Tata,2021,Petrol,"8,115",Automatic,₹6.36 Lakh,Mumbai
Maruti Ertiga VXI,Ertiga VXI,Maruti,2016,Petrol,"61,711",Manual,₹6.53 Lakh,Mumbai
Hyundai Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"46,597",Automatic,₹5.27 Lakh,Mumbai
Renault Kwid RXT 1.0 AMT (O),Kwid RXT 1.0 AMT (O),Renault,2019,Petrol,"22,924",Automatic,₹3.95 Lakh,Mumbai
Maruti Alto 800 LXI,Alto 800 LXI,Maruti,2014,Petrol,"40,783",Manual,₹2.11 Lakh,Mumbai
Hyundai Verna FLUIDIC 4S 1.6 VTVT S,Verna FLUIDIC 4S 1.6 VTVT S,Hyundai,2015,Petrol,"38,877",Manual,₹5.16 Lakh,Mumbai
Tata Harrier XZA PLUS 2.0L DARK EDITION,Harrier XZA PLUS 2.0L DARK EDITION,Tata,2021,Diesel,"31,539",Automatic,₹18.69 Lakh,Mumbai
Hyundai Elite i20 SPORTZ 1.2 (O),Elite i20 SPORTZ 1.2 (O),Hyundai,2014,Petrol,"79,418",Manual,₹4.18 Lakh,Mumbai
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2015,Petrol,"55,946",Manual,₹3.09 Lakh,Mumbai
Volkswagen Polo COMFORTLINE 1.2L,Polo COMFORTLINE 1.2L,Volkswagen,2015,Petrol,"30,163",Manual,₹4.10 Lakh,Mumbai
Maruti New Wagon-R VXI 1.0 AMT,New Wagon-R VXI 1.0 AMT,Maruti,2022,Petrol,"28,720",Automatic,₹6.74 Lakh,Mumbai
Hyundai i10 SPORTZ 1.2,i10 SPORTZ 1.2,Hyundai,2012,Petrol,"69,847",Manual,₹2.27 Lakh,Mumbai
Ford FREESTYLE TITANIUM 1.5 DIESEL,FREESTYLE TITANIUM 1.5 DIESEL,Ford,2018,Diesel,"75,160",Manual,₹6.01 Lakh,Mumbai
Maruti Swift Dzire VXI,Swift Dzire VXI,Maruti,2013,Petrol,"33,244",Manual,₹3.65 Lakh,Mumbai
Maruti Alto 800 LXI CNG,Alto 800 LXI CNG,Maruti,2015,CNG,"68,920",Manual,₹2.40 Lakh,Mumbai
Hyundai Elite i20 SPORTZ 1.2,Elite i20 SPORTZ 1.2,Hyundai,2017,Petrol,"19,288",Manual,₹5.50 Lakh,Mumbai
Hyundai Creta E PLUS 1.6 PETROL,Creta E PLUS 1.6 PETROL,Hyundai,2017,Petrol,"93,555",Manual,₹6.78 Lakh,Mumbai
Maruti BREZZA ZXI SMART HYBRID ,BREZZA ZXI SMART HYBRID ,Maruti,2022,Petrol,"18,859",Manual,₹11.38 Lakh,Mumbai
Hyundai i10 SPORTZ 1.1,i10 SPORTZ 1.1,Hyundai,2014,Petrol,"40,543",Manual,₹2.60 Lakh,Mumbai
Hyundai GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT CNG,GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT CNG,Hyundai,2022,CNG,"21,570",Manual,₹7.45 Lakh,Mumbai
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2013,Petrol,"45,304",Manual,₹2.70 Lakh,Mumbai
Ford Ecosport TREND 1.5L PETROL,Ecosport TREND 1.5L PETROL,Ford,2017,Petrol,"27,702",Manual,₹5.65 Lakh,Mumbai
Honda City 1.5L I-VTEC ZX,City 1.5L I-VTEC ZX,Honda,2020,Petrol,"27,473",Manual,₹10.16 Lakh,Mumbai
Hyundai Xcent E+,Xcent E+,Hyundai,2017,Petrol,"17,771",Manual,₹4.77 Lakh,Mumbai
Tata ALTROZ XZA PLUS,ALTROZ XZA PLUS,Tata,2022,Petrol,"18,364",Automatic,₹8.67 Lakh,Mumbai
Datsun Redi Go S 1.0 AMT,Redi Go S 1.0 AMT,Datsun,2018,Petrol,"86,337",Automatic,₹2.53 Lakh,Mumbai
Maruti Baleno ZETA CVT PETROL 1.2,Baleno ZETA CVT PETROL 1.2,Maruti,2021,Petrol,"14,683",Automatic,₹7.87 Lakh,Mumbai
Maruti Celerio VXI CNG,Celerio VXI CNG,Maruti,2017,CNG,"74,159",Manual,₹3.90 Lakh,Mumbai
Honda Jazz 1.2L I-VTEC ZX CVT,Jazz 1.2L I-VTEC ZX CVT,Honda,2021,Petrol,"10,102",Automatic,₹8.59 Lakh,Mumbai
Mahindra XUV500 W6 AT,XUV500 W6 AT,Mahindra,2017,Diesel,"66,595",Automatic,₹7.93 Lakh,Mumbai
Maruti Alto K10 VXI AMT,Alto K10 VXI AMT,Maruti,2015,Petrol,"57,838",Automatic,₹2.59 Lakh,Mumbai
Maruti Baleno ZETA PETROL 1.2,Baleno ZETA PETROL 1.2,Maruti,2021,Petrol,"27,156",Manual,₹7.05 Lakh,Mumbai
Hyundai Creta SX PLUS AT 1.6 PETROL,Creta SX PLUS AT 1.6 PETROL,Hyundai,2017,Petrol,"22,311",Automatic,₹9.66 Lakh,Mumbai
Tata NEXON XZA PLUS (O) PETROL,NEXON XZA PLUS (O) PETROL,Tata,2021,Petrol,"26,213",Automatic,₹10.36 Lakh,Mumbai
Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Grand i10 MAGNA 1.2 KAPPA VTVT,Hyundai,2014,Petrol,"32,064",Manual,₹3.14 Lakh,Mumbai
Hyundai GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT,GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT,Hyundai,2022,Petrol,"20,040",Manual,₹6.52 Lakh,Mumbai
Hyundai i10 SPORTZ 1.2 AT,i10 SPORTZ 1.2 AT,Hyundai,2013,Petrol,"48,080",Automatic,₹2.76 Lakh,Mumbai
KIA SELTOS HTK PLUS AT 1.5 DIESEL,SELTOS HTK PLUS AT 1.5 DIESEL,KIA,2020,Diesel,"69,169",Automatic,₹10.65 Lakh,Mumbai
Maruti Baleno ZETA CVT PETROL 1.2,Baleno ZETA CVT PETROL 1.2,Maruti,2018,Petrol,"43,313",Automatic,₹6.31 Lakh,Mumbai
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2015,Petrol,"34,384",Manual,₹3.39 Lakh,Mumbai
Maruti Ertiga VDI,Ertiga VDI,Maruti,2014,Diesel,"1,19,998",Manual,₹5.91 Lakh,Mumbai
Tata Tiago XE PETROL,Tiago XE PETROL,Tata,2021,Petrol,"10,232",Manual,₹5.44 Lakh,Mumbai
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2014,Petrol,"53,375",Manual,₹2.74 Lakh,Mumbai
Honda Amaze 1.2L I-VTEC S,Amaze 1.2L I-VTEC S,Honda,2016,Petrol,"93,900",Manual,₹3.42 Lakh,Mumbai
Skoda Rapid STYLE 1.6 MPI AT,Rapid STYLE 1.6 MPI AT,Skoda,2017,Petrol,"89,856",Automatic,₹5.86 Lakh,Mumbai
Maruti Baleno ALPHA PETROL 1.2,Baleno ALPHA PETROL 1.2,Maruti,2017,Petrol,"36,118",Manual,₹5.60 Lakh,Mumbai
Maruti New Wagon-R ZXI 1.2 AMT,New Wagon-R ZXI 1.2 AMT,Maruti,2021,Petrol,"26,550",Automatic,₹6.12 Lakh,Mumbai
Maruti IGNIS SIGMA 1.2,IGNIS SIGMA 1.2,Maruti,2023,Petrol,"4,684",Manual,₹5.33 Lakh,Mumbai
Honda BR-V 1.5L I-VTEC V,BR-V 1.5L I-VTEC V,Honda,2016,Petrol,"25,920",Manual,₹6.90 Lakh,Mumbai
Honda City 1.5L I-VTEC VX,City 1.5L I-VTEC VX,Honda,2015,Petrol,"18,779",Manual,₹6.08 Lakh,Mumbai
Mahindra Thar LX P 2WD AT HT,Thar LX P 2WD AT HT,Mahindra,2023,Petrol,"10,637",Automatic,₹14.03 Lakh,Mumbai
Honda City 1.5L I-VTEC VX,City 1.5L I-VTEC VX,Honda,2014,Petrol,"34,473",Manual,₹5.32 Lakh,Mumbai
Honda City 1.5L I-VTEC VX CVT,City 1.5L I-VTEC VX CVT,Honda,2016,Petrol,"75,181",Automatic,₹6.55 Lakh,Mumbai
Maruti Wagon R 1.0 LXI CNG,Wagon R 1.0 LXI CNG,Maruti,2018,CNG,"98,745",Manual,₹3.96 Lakh,Mumbai
Maruti New Wagon-R ZXI 1.2 AMT,New Wagon-R ZXI 1.2 AMT,Maruti,2021,Petrol,"34,224",Automatic,₹6.11 Lakh,Mumbai
Maruti Wagon R 1.0 VXI OPT,Wagon R 1.0 VXI OPT,Maruti,2017,Petrol,"43,944",Manual,₹3.71 Lakh,Mumbai
Toyota URBAN CRUISER MID GRADE MT,URBAN CRUISER MID GRADE MT,Toyota,2021,Petrol,"39,069",Manual,₹8.26 Lakh,Mumbai
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2015,Petrol,"16,624",Manual,₹3.39 Lakh,Mumbai
Maruti Celerio VXI,Celerio VXI,Maruti,2017,Petrol,"25,368",Manual,₹3.95 Lakh,Mumbai
Maruti Baleno ALPHA CVT PETROL 1.2,Baleno ALPHA CVT PETROL 1.2,Maruti,2018,Petrol,"44,613",Automatic,₹5.80 Lakh,Mumbai
Hyundai VENUE SX PLUS 1.0 TURBO DCT,VENUE SX PLUS 1.0 TURBO DCT,Hyundai,2021,Petrol,"19,377",Automatic,₹10.48 Lakh,Mumbai
Hyundai Eon MAGNA +,Eon MAGNA +,Hyundai,2015,Petrol,"81,162",Manual,₹2.50 Lakh,Mumbai
