Name,Model,Company,Year,Fuel Type,KM Driven,Transmission Type,Price,Location
Hyundai Creta SX PLUS AT 1.6 PETROL,Creta SX PLUS AT 1.6 PETROL,Hyundai,2017,Petrol,"80,561",Automatic,₹9.03 Lakh,Bangalore
Volkswagen TIGUAN HIGHLINE TDI AT,TIGUAN HIGHLINE TDI AT,Volkswagen,2017,Diesel,"88,461",Automatic,₹18.34 Lakh,Bangalore
Maruti Ertiga ZDI,Ertiga ZDI,Maruti,2012,Diesel,"1,06,213",Manual,₹6.07 Lakh,Bangalore
MG HECTOR PLUS SHARP 1.5 PETROL TURBO DCT 6-STR,HECTOR PLUS SHARP 1.5 PETROL TURBO DCT 6-STR,MG,2021,Petrol,"31,138",Automatic,₹16.98 Lakh,Bangalore
Hyundai Creta SX PLUS 1.6 PETROL,Creta SX PLUS 1.6 PETROL,Hyundai,2017,Petrol,"52,427",Manual,₹9.03 Lakh,Bangalore
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2015,Petrol,"49,078",Manual,₹3.56 Lakh,Bangalore
Hyundai i20 SPORTZ 1.2,i20 SPORTZ 1.2,Hyundai,2011,Petrol,"52,325",Manual,₹3.27 Lakh,Bangalore
Datsun Redi Go T(O) 1.0 AMT,Redi Go T(O) 1.0 AMT,Datsun,2020,Petrol,"16,537",Automatic,₹4.40 Lakh,Bangalore
MG HECTOR SHARP 2.0 DIESEL DUAL TONE,HECTOR SHARP 2.0 DIESEL DUAL TONE,MG,2020,Diesel,"63,301",Manual,₹15.32 Lakh,Bangalore
Maruti Ertiga ZXI,Ertiga ZXI,Maruti,2015,Petrol,"46,440",Manual,₹7.18 Lakh,Bangalore
Maruti Celerio ZXI,Celerio ZXI,Maruti,2016,Petrol,"46,240",Manual,₹4.48 Lakh,Bangalore
Hyundai i20 SPORTZ (O) 1.2,i20 SPORTZ (O) 1.2,Hyundai,2011,Petrol,"1,11,350",Manual,₹2.99 Lakh,Bangalore
Maruti New Wagon-R ZXI 1.2,New Wagon-R ZXI 1.2,Maruti,2023,Petrol,"2,896",Manual,₹6.93 Lakh,Bangalore
Renault Kwid RXL,Kwid RXL,Renault,2019,Petrol,"64,671",Manual,₹3.52 Lakh,Bangalore
Renault Kwid RXT 1.0 AMT (O),Kwid RXT 1.0 AMT (O),Renault,2019,Petrol,"17,107",Automatic,₹4.90 Lakh,Bangalore
Maruti Swift Dzire ZXI,Swift Dzire ZXI,Maruti,2014,Petrol,"1,22,178",Manual,₹4.51 Lakh,Bangalore
Maruti Celerio VXI (O),Celerio VXI (O),Maruti,2019,Petrol,"28,904",Manual,₹4.82 Lakh,Bangalore
Hyundai Creta SX PLUS AT 1.6 PETROL,Creta SX PLUS AT 1.6 PETROL,Hyundai,2017,Petrol,"55,620",Automatic,₹9.91 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC V AT,Jazz 1.2L I-VTEC V AT,Honda,2017,Petrol,"68,331",Automatic,₹5.29 Lakh,Bangalore
Hyundai Verna 1.6 VTVT SX,Verna 1.6 VTVT SX,Hyundai,2018,Petrol,"15,912",Manual,₹9.13 Lakh,Bangalore
Tata NEXON XZ PLUS PETROL,NEXON XZ PLUS PETROL,Tata,2020,Petrol,"67,069",Manual,₹8.35 Lakh,Bangalore
Honda City 1.5L I-VTEC ZX CVT,City 1.5L I-VTEC ZX CVT,Honda,2017,Petrol,"76,529",Automatic,₹7.90 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2 (O),Elite i20 ASTA 1.2 (O),Hyundai,2016,Petrol,"36,174",Manual,₹6.90 Lakh,Bangalore
Honda City 1.5L I-VTEC VX,City 1.5L I-VTEC VX,Honda,2019,Petrol,"55,227",Manual,₹9.19 Lakh,Bangalore
Honda Amaze 1.2L I-VTEC VX CVT,Amaze 1.2L I-VTEC VX CVT,Honda,2023,Petrol,"10,391",Automatic,₹9.49 Lakh,Bangalore
Renault Kwid RXT 1.0 (O),Kwid RXT 1.0 (O),Renault,2019,Petrol,"23,550",Manual,₹3.87 Lakh,Bangalore
Honda WR-V 1.2L I-VTEC VX MT,WR-V 1.2L I-VTEC VX MT,Honda,2018,Petrol,"22,231",Manual,₹7.01 Lakh,Bangalore
Hyundai AURA SX+ 1.0 TURBO GDI MT,AURA SX+ 1.0 TURBO GDI MT,Hyundai,2020,Petrol,"39,864",Manual,₹7.40 Lakh,Bangalore
Skoda Rapid STYLE 1.5 TDI AT,Rapid STYLE 1.5 TDI AT,Skoda,2017,Diesel,"94,742",Automatic,₹8.43 Lakh,Bangalore
Datsun Redi Go S 1.0,Redi Go S 1.0,Datsun,2018,Petrol,"42,955",Manual,₹3.03 Lakh,Bangalore
Mahindra XUV500 W11 AT,XUV500 W11 AT,Mahindra,2020,Diesel,"59,594",Automatic,₹15.84 Lakh,Bangalore
Maruti IGNIS DELTA 1.2 AMT,IGNIS DELTA 1.2 AMT,Maruti,2021,Petrol,"31,951",Automatic,₹6.46 Lakh,Bangalore
Maruti Celerio ZXI,Celerio ZXI,Maruti,2018,Petrol,"19,171",Manual,₹4.63 Lakh,Bangalore
MG HECTOR PLUS SELECT 2.0 DIESEL TURBO MT 7-STR,HECTOR PLUS SELECT 2.0 DIESEL TURBO MT 7-STR,MG,2022,Diesel,"15,431",Manual,₹20.80 Lakh,Bangalore
Honda Amaze 1.5L I-DTEC V CVT,Amaze 1.5L I-DTEC V CVT,Honda,2019,Diesel,"49,663",Automatic,₹7.50 Lakh,Bangalore
Maruti Alto 800 LXI,Alto 800 LXI,Maruti,2015,Petrol,"85,107",Manual,₹2.71 Lakh,Bangalore
Renault Kwid RXT 1.0 (O),Kwid RXT 1.0 (O),Renault,2019,Petrol,"20,725",Manual,₹4.42 Lakh,Bangalore
Hyundai i20 Active 1.2 SX,i20 Active 1.2 SX,Hyundai,2017,Petrol,"69,694",Manual,₹6.49 Lakh,Bangalore
Maruti Celerio VXI AMT,Celerio VXI AMT,Maruti,2014,Petrol,"14,522",Automatic,₹3.77 Lakh,Bangalore
Mahindra XUV300 W8 (O) 1.2 PETROL,XUV300 W8 (O) 1.2 PETROL,Mahindra,2021,Petrol,"9,715",Manual,₹10.90 Lakh,Bangalore
Hyundai Verna FLUIDIC 1.6 CRDI S 4S,Verna FLUIDIC 1.6 CRDI S 4S,Hyundai,2016,Diesel,"65,029",Manual,₹7.71 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2017,Petrol,"77,191",Manual,₹5.15 Lakh,Bangalore
Hyundai Eon ERA +,Eon ERA +,Hyundai,2015,Petrol,"22,557",Manual,₹3.02 Lakh,Bangalore
Mahindra XUV500 W6,XUV500 W6,Mahindra,2014,Diesel,"94,593",Manual,₹7.81 Lakh,Bangalore
Hyundai ALCAZAR 1.5 SIGNATURE (O) AT 6STR,ALCAZAR 1.5 SIGNATURE (O) AT 6STR,Hyundai,2021,Diesel,"24,546",Automatic,₹18.98 Lakh,Bangalore
Mahindra XUV500 W11 AT,XUV500 W11 AT,Mahindra,2018,Diesel,"36,626",Automatic,₹16.43 Lakh,Bangalore
Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Grand i10 SPORTZ 1.2 KAPPA VTVT,Hyundai,2015,Petrol,"23,523",Manual,₹4.47 Lakh,Bangalore
Renault Duster RXS CVT,Duster RXS CVT,Renault,2018,Petrol,"29,311",Automatic,₹7.21 Lakh,Bangalore
Hyundai Creta E PLUS 1.6 PETROL,Creta E PLUS 1.6 PETROL,Hyundai,2017,Petrol,"55,852",Manual,₹8.54 Lakh,Bangalore
Hyundai i20 ASTA 1.4 CRDI,i20 ASTA 1.4 CRDI,Hyundai,2012,Diesel,"1,02,029",Manual,₹4.00 Lakh,Bangalore
Datsun Go T CVT,Go T CVT,Datsun,2019,Petrol,"70,260",Automatic,₹4.31 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2,Elite i20 ASTA 1.2,Hyundai,2017,Petrol,"29,254",Manual,₹6.15 Lakh,Bangalore
Maruti Baleno ALPHA PETROL 1.2,Baleno ALPHA PETROL 1.2,Maruti,2019,Petrol,"36,932",Manual,₹7.27 Lakh,Bangalore
Hyundai i10 SPORTZ 1.1,i10 SPORTZ 1.1,Hyundai,2014,Petrol,"82,502",Manual,₹2.94 Lakh,Bangalore
Mahindra XUV500 W6,XUV500 W6,Mahindra,2014,Diesel,"1,19,125",Manual,₹7.33 Lakh,Bangalore
Hyundai Verna 1.6 VTVT SX,Verna 1.6 VTVT SX,Hyundai,2018,Petrol,"55,600",Manual,₹8.29 Lakh,Bangalore
Renault Duster 110 PS RXS 4X2 AMT DIESEL,Duster 110 PS RXS 4X2 AMT DIESEL,Renault,2019,Diesel,"47,106",Automatic,₹9.41 Lakh,Bangalore
Maruti Swift Dzire ZXI,Swift Dzire ZXI,Maruti,2012,Petrol,"36,201",Manual,₹5.15 Lakh,Bangalore
Hyundai ALCAZAR 2.0 SIGNATURE (O) AT 7STR,ALCAZAR 2.0 SIGNATURE (O) AT 7STR,Hyundai,2022,Petrol,"11,009",Automatic,₹18.89 Lakh,Bangalore
Skoda KUSHAQ STYLE 1.5L TSI DSG (6 AIRBAGS),KUSHAQ STYLE 1.5L TSI DSG (6 AIRBAGS),Skoda,2022,Petrol,"20,282",Automatic,₹17.90 Lakh,Bangalore
Maruti Ciaz ZXI+,Ciaz ZXI+,Maruti,2016,Petrol,"75,940",Manual,₹5.96 Lakh,Bangalore
Toyota Etios G,Etios G,Toyota,2011,Petrol,"1,00,303",Manual,₹3.21 Lakh,Bangalore
Hyundai i20 ASTA 1.2,i20 ASTA 1.2,Hyundai,2013,Petrol,"66,176",Manual,₹4.17 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC ZX,Jazz 1.2L I-VTEC ZX,Honda,2020,Petrol,"43,340",Manual,₹8.33 Lakh,Bangalore
Hyundai Creta SX PLUS 1.6 PETROL,Creta SX PLUS 1.6 PETROL,Hyundai,2016,Petrol,"69,273",Manual,₹8.53 Lakh,Bangalore
Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Hyundai,2016,Petrol,"27,464",Manual,₹5.14 Lakh,Bangalore
Hyundai VENUE SX PLUS 1.0 TURBO DCT,VENUE SX PLUS 1.0 TURBO DCT,Hyundai,2019,Petrol,"43,922",Automatic,₹9.00 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC V,Jazz 1.2L I-VTEC V,Honda,2017,Petrol,"55,531",Manual,₹5.81 Lakh,Bangalore
Honda Brio S MT,Brio S MT,Honda,2014,Petrol,"73,789",Manual,₹3.56 Lakh,Bangalore
Maruti Ciaz ZXI AT,Ciaz ZXI AT,Maruti,2016,Petrol,"96,520",Automatic,₹5.78 Lakh,Bangalore
Renault Kwid RXT 0.8,Kwid RXT 0.8,Renault,2021,Petrol,"26,104",Manual,₹4.36 Lakh,Bangalore
Honda Brio S(O) MT,Brio S(O) MT,Honda,2012,Petrol,"1,43,991",Manual,₹2.85 Lakh,Bangalore
Maruti Celerio ZXI (O),Celerio ZXI (O),Maruti,2018,Petrol,"93,813",Manual,₹4.47 Lakh,Bangalore
Honda Amaze 1.2L I-VTEC VX,Amaze 1.2L I-VTEC VX,Honda,2016,Petrol,"43,434",Manual,₹5.13 Lakh,Bangalore
Volkswagen Vento HIGHLINE PETROL AT,Vento HIGHLINE PETROL AT,Volkswagen,2016,Petrol,"88,166",Automatic,₹6.48 Lakh,Bangalore
Maruti Ritz VXI,Ritz VXI,Maruti,2013,Petrol,"75,497",Manual,₹3.56 Lakh,Bangalore
Honda City 1.5L I-VTEC ZX,City 1.5L I-VTEC ZX,Honda,2020,Petrol,"30,951",Manual,₹10.88 Lakh,Bangalore
Mahindra XUV500 W6,XUV500 W6,Mahindra,2014,Diesel,"87,735",Manual,₹7.70 Lakh,Bangalore
Hyundai Creta SX PLUS 1.6 PETROL,Creta SX PLUS 1.6 PETROL,Hyundai,2017,Petrol,"68,811",Manual,₹9.44 Lakh,Bangalore
KIA SONET GTX PLUS 1.5 AT,SONET GTX PLUS 1.5 AT,KIA,2022,Diesel,"18,623",Automatic,₹14.11 Lakh,Bangalore
Renault Kwid RXT 1.0 (O),Kwid RXT 1.0 (O),Renault,2019,Petrol,"11,341",Manual,₹4.10 Lakh,Bangalore
Renault Kwid CLIMBER 1.0 AMT,Kwid CLIMBER 1.0 AMT,Renault,2018,Petrol,"52,734",Automatic,₹3.92 Lakh,Bangalore
Renault Duster 110 PS RXZ DIESEL,Duster 110 PS RXZ DIESEL,Renault,2019,Diesel,"80,160",Manual,₹8.21 Lakh,Bangalore
Maruti Swift Dzire VDI,Swift Dzire VDI,Maruti,2012,Diesel,"1,10,904",Manual,₹4.26 Lakh,Bangalore
Hyundai VENUE SX 1.0 (O) TURBO IMT,VENUE SX 1.0 (O) TURBO IMT,Hyundai,2023,Petrol,"6,278",Manual,₹12.18 Lakh,Bangalore
Honda Brio V MT,Brio V MT,Honda,2013,Petrol,"41,346",Manual,₹3.65 Lakh,Bangalore
Skoda Rapid AMBITION AT TSI,Rapid AMBITION AT TSI,Skoda,2021,Petrol,"50,295",Automatic,₹10.73 Lakh,Bangalore
Maruti Celerio VXI (O),Celerio VXI (O),Maruti,2018,Petrol,"69,515",Manual,₹4.35 Lakh,Bangalore
KIA SONET GTX PLUS 1.0 IMT,SONET GTX PLUS 1.0 IMT,KIA,2022,Petrol,"9,477",Manual,₹12.11 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2,Elite i20 ASTA 1.2,Hyundai,2017,Petrol,"43,170",Manual,₹7.13 Lakh,Bangalore
Skoda Rapid STYLE 1.5 TDI AT,Rapid STYLE 1.5 TDI AT,Skoda,2017,Diesel,"95,524",Automatic,₹9.86 Lakh,Bangalore
Tata NEXON XM PETROL,NEXON XM PETROL,Tata,2023,Petrol,"16,129",Manual,₹9.12 Lakh,Bangalore
KIA CARENS LUXURY 1.4 PETROL 7 STR,CARENS LUXURY 1.4 PETROL 7 STR,KIA,2022,Petrol,"11,437",Manual,₹16.90 Lakh,Bangalore
Honda City 1.5L I-VTEC V MT,City 1.5L I-VTEC V MT,Honda,2012,Petrol,"57,296",Manual,₹4.19 Lakh,Bangalore
Renault Duster RXS CVT,Duster RXS CVT,Renault,2018,Petrol,"31,875",Automatic,₹7.17 Lakh,Bangalore
Nissan Micra Active XL O,Micra Active XL O,Nissan,2018,Petrol,"33,048",Manual,₹4.03 Lakh,Bangalore
Hyundai Grand i10 SPORTZ (O) 1.2 KAPPA VTVT,Grand i10 SPORTZ (O) 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"1,03,142",Manual,₹4.65 Lakh,Bangalore
Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Hyundai,2016,Petrol,"65,458",Manual,₹5.06 Lakh,Bangalore
KIA CARENS LUXURY PLUS 1.4 PETROL 7 STR,CARENS LUXURY PLUS 1.4 PETROL 7 STR,KIA,2022,Petrol,"15,145",Manual,₹17.47 Lakh,Bangalore
Honda City 1.5L I-VTEC V MT,City 1.5L I-VTEC V MT,Honda,2011,Petrol,"68,165",Manual,₹3.47 Lakh,Bangalore
Maruti Swift VXI,Swift VXI,Maruti,2016,Petrol,"65,555",Manual,₹5.79 Lakh,Bangalore
Maruti S PRESSO VXI+,S PRESSO VXI+,Maruti,2019,Petrol,"35,153",Manual,₹4.09 Lakh,Bangalore
Maruti Celerio ZXI PLUS AGS,Celerio ZXI PLUS AGS,Maruti,2021,Petrol,"20,405",Automatic,₹6.46 Lakh,Bangalore
Mahindra XUV300 W8 (O) 1.5 DIESEL,XUV300 W8 (O) 1.5 DIESEL,Mahindra,2019,Diesel,"18,346",Manual,₹11.35 Lakh,Bangalore
Maruti S PRESSO VXI+,S PRESSO VXI+,Maruti,2021,Petrol,"34,267",Manual,₹4.58 Lakh,Bangalore
Hyundai Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Hyundai,2017,Petrol,"47,224",Automatic,₹5.66 Lakh,Bangalore
Renault Kwid RXT 1.0 (O),Kwid RXT 1.0 (O),Renault,2021,Petrol,"32,862",Manual,₹4.46 Lakh,Bangalore
Renault Duster 85 PS RXE DIESEL ADVENTURE,Duster 85 PS RXE DIESEL ADVENTURE,Renault,2014,Diesel,"73,314",Manual,₹6.27 Lakh,Bangalore
Maruti Wagon R 1.0 VXI,Wagon R 1.0 VXI,Maruti,2011,Petrol,"61,600",Manual,₹2.89 Lakh,Bangalore
Hyundai Santro Xing GL PLUS,Santro Xing GL PLUS,Hyundai,2011,Petrol,"78,152",Manual,₹2.48 Lakh,Bangalore
Mahindra XUV300 W8 (O) 1.2 PETROL AMT,XUV300 W8 (O) 1.2 PETROL AMT,Mahindra,2022,Petrol,"11,911",Automatic,₹12.72 Lakh,Bangalore
Tata NEXON XZA PLUS DIESEL,NEXON XZA PLUS DIESEL,Tata,2019,Diesel,"60,079",Automatic,₹8.62 Lakh,Bangalore
Hyundai i10 MAGNA 1.1,i10 MAGNA 1.1,Hyundai,2011,Petrol,"70,441",Manual,₹2.62 Lakh,Bangalore
Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,Grand i10 ASTA AT 1.2 KAPPA VTVT,Hyundai,2014,Petrol,"83,346",Automatic,₹4.40 Lakh,Bangalore
Renault Kwid RXT 1.0,Kwid RXT 1.0,Renault,2022,Petrol,"31,621",Manual,₹4.66 Lakh,Bangalore
KIA SONET HTX ANNIVERSARY EDITION 1.5,SONET HTX ANNIVERSARY EDITION 1.5,KIA,2022,Diesel,"21,176",Manual,₹12.54 Lakh,Bangalore
Renault Kwid RXT 1.0,Kwid RXT 1.0,Renault,2017,Petrol,"21,138",Manual,₹3.53 Lakh,Bangalore
Hyundai Grand i10 ASTA (O) 1.2 KAPPA VTVT,Grand i10 ASTA (O) 1.2 KAPPA VTVT,Hyundai,2016,Petrol,"15,069",Manual,₹5.68 Lakh,Bangalore
Hyundai Verna FLUIDIC 1.6 VTVT SX AT,Verna FLUIDIC 1.6 VTVT SX AT,Hyundai,2014,Petrol,"1,07,887",Automatic,₹5.07 Lakh,Bangalore
Renault TRIBER RXZ,TRIBER RXZ,Renault,2019,Petrol,"70,228",Manual,₹6.48 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC V,Jazz 1.2L I-VTEC V,Honda,2016,Petrol,"54,782",Manual,₹5.68 Lakh,Bangalore
Volkswagen Vento HIGHLINE PETROL AT,Vento HIGHLINE PETROL AT,Volkswagen,2016,Petrol,"72,451",Automatic,₹6.80 Lakh,Bangalore
Maruti Ciaz ALPHA 1.5 SHVS PETROL,Ciaz ALPHA 1.5 SHVS PETROL,Maruti,2022,Petrol,"14,772",Manual,₹10.60 Lakh,Bangalore
Renault Duster 110 PS RXZ 4X4 MT DIESEL,Duster 110 PS RXZ 4X4 MT DIESEL,Renault,2014,Diesel,"1,05,355",Manual,₹5.96 Lakh,Bangalore
Hyundai Creta SX PLUS AT 1.6 PETROL,Creta SX PLUS AT 1.6 PETROL,Hyundai,2016,Petrol,"94,859",Automatic,₹8.40 Lakh,Bangalore
Mahindra XUV500 W6,XUV500 W6,Mahindra,2014,Diesel,"92,368",Manual,₹7.71 Lakh,Bangalore
Maruti Alto K10 VXI,Alto K10 VXI,Maruti,2017,Petrol,"13,628",Manual,₹3.91 Lakh,Bangalore
Renault Kwid RXT 1.0,Kwid RXT 1.0,Renault,2023,Petrol,"1,768",Manual,₹5.78 Lakh,Bangalore
Honda Jazz 1.2L I-VTEC V AT,Jazz 1.2L I-VTEC V AT,Honda,2015,Petrol,"23,660",Automatic,₹6.03 Lakh,Bangalore
Maruti Dzire ZXI Plus AMT,Dzire ZXI Plus AMT,Maruti,2022,Petrol,"24,567",Automatic,₹8.60 Lakh,Bangalore
Hyundai Verna 1.6 VTVT SX AT,Verna 1.6 VTVT SX AT,Hyundai,2017,Petrol,"58,359",Automatic,₹7.67 Lakh,Bangalore
Hyundai Creta SX PLUS 1.6 PETROL,Creta SX PLUS 1.6 PETROL,Hyundai,2016,Petrol,"1,05,587",Manual,₹8.03 Lakh,Bangalore
Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,Hyundai,2019,Petrol,"35,148",Automatic,₹6.76 Lakh,Bangalore
KIA SONET GTX PLUS 1.5D  AT,SONET GTX PLUS 1.5D  AT,KIA,2020,Diesel,"52,562",Automatic,₹11.70 Lakh,Bangalore
Honda Amaze 1.5L I-DTEC V CVT,Amaze 1.5L I-DTEC V CVT,Honda,2019,Diesel,"54,392",Automatic,₹7.70 Lakh,Bangalore
Maruti Dzire VDI AMT,Dzire VDI AMT,Maruti,2017,Diesel,"77,413",Automatic,₹7.13 Lakh,Bangalore
Tata NEXON XZ PLUS (PREMIUM) DARK EDITION PETROL,NEXON XZ PLUS (PREMIUM) DARK EDITION PETROL,Tata,2022,Petrol,"24,386",Manual,₹11.68 Lakh,Bangalore
Renault Kwid CLIMBER MT 1.0,Kwid CLIMBER MT 1.0,Renault,2022,Petrol,"13,364",Manual,₹5.50 Lakh,Bangalore
Honda City 1.5L I-VTEC ZX CVT,City 1.5L I-VTEC ZX CVT,Honda,2022,Petrol,"9,928",Automatic,₹14.52 Lakh,Bangalore
Renault Duster 85 PS RXZ DIESEL,Duster 85 PS RXZ DIESEL,Renault,2016,Diesel,"51,829",Manual,₹7.59 Lakh,Bangalore
Honda Brio S MT,Brio S MT,Honda,2016,Petrol,"79,289",Manual,₹3.73 Lakh,Bangalore
Renault Kwid RXT 1.0,Kwid RXT 1.0,Renault,2017,Petrol,"70,817",Manual,₹3.39 Lakh,Bangalore
Hyundai Creta SX AT 1.6 PETROL,Creta SX AT 1.6 PETROL,Hyundai,2019,Petrol,"37,657",Automatic,₹12.03 Lakh,Bangalore
Maruti Baleno ALPHA PETROL 1.2,Baleno ALPHA PETROL 1.2,Maruti,2016,Petrol,"27,306",Manual,₹6.64 Lakh,Bangalore
Tata NEXON XZ PLUS (O) DIESEL DARK EDITION,NEXON XZ PLUS (O) DIESEL DARK EDITION,Tata,2022,Diesel,"14,434",Manual,₹13.75 Lakh,Bangalore
Tata NEXON XZ PLUS DIESEL KAZIRANGA,NEXON XZ PLUS DIESEL KAZIRANGA,Tata,2022,Diesel,"14,871",Manual,₹13.21 Lakh,Bangalore
Tata NEXON XZA PLUS (HS) PETROL,NEXON XZA PLUS (HS) PETROL,Tata,2022,Petrol,"26,350",Automatic,₹11.90 Lakh,Bangalore
Hyundai Elite i20 ASTA 1.2,Elite i20 ASTA 1.2,Hyundai,2017,Petrol,"82,689",Manual,₹6.44 Lakh,Bangalore
Honda City 1.5L I-VTEC VX CVT,City 1.5L I-VTEC VX CVT,Honda,2020,Petrol,"41,750",Automatic,₹11.25 Lakh,Bangalore
KIA SELTOS GTX PLUS 1.5 DIESEL AT,SELTOS GTX PLUS 1.5 DIESEL AT,KIA,2022,Diesel,"28,064",Automatic,₹18.84 Lakh,Bangalore
Renault Duster RXZ 1.3 TURBO PETROL MT,Duster RXZ 1.3 TURBO PETROL MT,Renault,2021,Petrol,"22,588",Manual,₹10.81 Lakh,Bangalore
Hyundai i20 MAGNA (O) 1.2,i20 MAGNA (O) 1.2,Hyundai,2013,Petrol,"96,431",Manual,₹3.66 Lakh,Bangalore
Tata NEXON XZ PLUS SUNROOF PETROL DUAL TONE,NEXON XZ PLUS SUNROOF PETROL DUAL TONE,Tata,2020,Petrol,"45,321",Manual,₹9.14 Lakh,Bangalore
Maruti Celerio ZXI AMT,Celerio ZXI AMT,Maruti,2017,Petrol,"1,13,666",Automatic,₹4.23 Lakh,Bangalore
Renault Kwid RXL 1.0 AMT,Kwid RXL 1.0 AMT,Renault,2017,Petrol,"35,566",Automatic,₹3.36 Lakh,Bangalore
Hyundai AURA SX PLUS 1.2 AMT,AURA SX PLUS 1.2 AMT,Hyundai,2020,Petrol,"23,213",Automatic,₹6.73 Lakh,Bangalore
Hyundai Xcent SX 1.2,Xcent SX 1.2,Hyundai,2017,Petrol,"55,733",Manual,₹6.13 Lakh,Bangalore
Hyundai Creta SX PLUS 1.6 PETROL,Creta SX PLUS 1.6 PETROL,Hyundai,2016,Petrol,"60,817",Manual,₹9.32 Lakh,Bangalore
Tata NEXON XZA PLUS PETROL,NEXON XZA PLUS PETROL,Tata,2020,Petrol,"54,568",Automatic,₹9.65 Lakh,Bangalore
Renault Kwid NEOTECH RXL 1.0 AMT,Kwid NEOTECH RXL 1.0 AMT,Renault,2020,Petrol,"17,546",Automatic,₹4.87 Lakh,Bangalore
Maruti Dzire VXI AMT,Dzire VXI AMT,Maruti,2022,Petrol,"16,023",Automatic,₹7.91 Lakh,Bangalore
Tata NEXON XZ PLUS PETROL DUAL TONE,NEXON XZ PLUS PETROL DUAL TONE,Tata,2020,Petrol,"54,623",Manual,₹8.83 Lakh,Bangalore
Hyundai Eon ERA +,Eon ERA +,Hyundai,2016,Petrol,"44,873",Manual,₹2.98 Lakh,Bangalore
Nissan Micra Active XV,Micra Active XV,Nissan,2015,Petrol,"59,365",Manual,₹3.39 Lakh,Bangalore
Hyundai i20 SPORTZ 1.2,i20 SPORTZ 1.2,Hyundai,2014,Petrol,"57,769",Manual,₹4.93 Lakh,Bangalore
Hyundai VENUE SX 1.0 (O) TURBO IMT,VENUE SX 1.0 (O) TURBO IMT,Hyundai,2022,Petrol,"35,746",Manual,₹11.98 Lakh,Bangalore
Hyundai AURA SX PLUS 1.2 AMT CRDI,AURA SX PLUS 1.2 AMT CRDI,Hyundai,2020,Diesel,"49,985",Automatic,₹8.10 Lakh,Bangalore
Maruti Ertiga VXI,Ertiga VXI,Maruti,2013,Petrol,"51,980",Manual,₹6.82 Lakh,Bangalore
Renault Duster 110 PS RXL ADVENTURE,Duster 110 PS RXL ADVENTURE,Renault,2014,Diesel,"64,937",Manual,₹6.23 Lakh,Bangalore
Maruti Dzire ZXI PLUS AMT,Dzire ZXI PLUS AMT,Maruti,2017,Petrol,"1,05,779",Automatic,₹6.31 Lakh,Bangalore
Hyundai Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Hyundai,2018,Petrol,"42,364",Automatic,₹6.13 Lakh,Bangalore
Renault Duster RXS 1.5 PETROL MT,Duster RXS 1.5 PETROL MT,Renault,2019,Petrol,"40,229",Manual,₹7.42 Lakh,Bangalore
Maruti Baleno DELTA CVT PETROL 1.2,Baleno DELTA CVT PETROL 1.2,Maruti,2021,Petrol,"32,596",Automatic,₹7.10 Lakh,Bangalore
Renault Kwid 1.0 MARVEL IRON MAN EDITION,Kwid 1.0 MARVEL IRON MAN EDITION,Renault,2018,Petrol,"47,928",Manual,₹3.86 Lakh,Bangalore
Hyundai Creta SX PLUS AT 1.6 DIESEL,Creta SX PLUS AT 1.6 DIESEL,Hyundai,2016,Diesel,"93,290",Automatic,₹9.56 Lakh,Bangalore
Hyundai VENUE SX (O) 1.5 CRDI,VENUE SX (O) 1.5 CRDI,Hyundai,2022,Diesel,"14,280",Manual,₹12.31 Lakh,Bangalore
Maruti Ritz VDI,Ritz VDI,Maruti,2011,Diesel,"72,644",Manual,₹3.85 Lakh,Bangalore
Hyundai Creta SX AT 1.6 PETROL,Creta SX AT 1.6 PETROL,Hyundai,2019,Petrol,"44,370",Automatic,₹11.24 Lakh,Bangalore
Honda City 1.5L I-VTEC ZX CVT,City 1.5L I-VTEC ZX CVT,Honda,2018,Petrol,"29,977",Automatic,₹9.81 Lakh,Bangalore
